,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++
,SARI,LINGUISTIC_SENTENCE_ACCEPTABILITY_PERCENTAGE,CORRECT_PARAPHRASE_PERCENTAGE,SRC_PRED_EXACT_COPY,PRED_ONLY_GFI,PRED_ONLY_FRE,PRED_ONLY_FKGL,PRED_ONLY_ARI,PRED_ONLY_ASL,SARI,LINGUISTIC_SENTENCE_ACCEPTABILITY_PERCENTAGE,CORRECT_PARAPHRASE_PERCENTAGE,SRC_PRED_EXACT_COPY,PRED_ONLY_GFI,PRED_ONLY_FRE,PRED_ONLY_FKGL,PRED_ONLY_ARI,PRED_ONLY_ASL
0,0.3215590140158493,0.9684684684684685,1.0,0.8378378378378379,13.273243243243243,59.326756756756744,10.912612612612612,13.506756756756756,23.835585585585587,0.32427512199475417,0.963963963963964,0.9954954954954955,0.7792792792792792,13.329234234234235,59.05373873873874,10.940990990990992,13.48108108108108,23.804054054054053
1,0.3207750696168278,0.972972972972973,1.0,0.8333333333333333,13.274324324324324,59.27945945945945,10.92117117117117,13.509459459459457,23.844594594594593,0.3224976768458091,0.972972972972973,0.9954954954954955,0.7792792792792792,13.29527027027027,59.004279279279274,10.923873873873871,13.463963963963964,23.7027027027027
2,0.3203929594866057,0.9684684684684685,1.0,0.8333333333333333,13.276531531531534,59.30617117117116,10.920270270270269,13.512612612612614,23.855855855855857,0.3211251193783887,0.9684684684684685,0.990990990990991,0.7792792792792792,13.308243243243245,58.871711711711704,10.945945945945946,13.486486486486486,23.72072072072072
3,0.3185412549010124,0.972972972972973,1.0,0.8423423423423424,13.302342342342342,59.14914414414414,10.943243243243243,13.524324324324322,23.86036036036036,0.32082620755451824,0.972972972972973,0.9954954954954955,0.8018018018018018,13.322027027027028,59.04234234234233,10.945495495495495,13.484234234234235,23.815315315315317
4,0.3180008635960275,0.9774774774774775,1.0,0.8513513513513513,13.308423423423424,58.931126126126124,10.951801801801803,13.497297297297296,23.774774774774773,0.32033574174184737,0.9684684684684685,0.9954954954954955,0.7792792792792792,13.334189189189189,58.93716216216216,10.958108108108107,13.477477477477477,23.806306306306308
5,0.3177054792842357,0.9684684684684685,1.0,0.8378378378378379,13.306531531531533,59.04391891891892,10.955405405405404,13.532882882882884,23.85135135135135,0.3202898010184389,0.972972972972973,0.9954954954954955,0.7882882882882883,13.258918918918921,59.236666666666665,10.89954954954955,13.422522522522524,23.736486486486488
6,0.31725924160622765,0.9684684684684685,0.9954954954954955,0.8468468468468469,13.29144144144144,59.17432432432432,10.933333333333332,13.516216216216213,23.835585585585587,0.32002442229587347,0.9684684684684685,0.9954954954954955,0.8018018018018018,13.292612612612613,59.08427927927927,10.91981981981982,13.455855855855855,23.736486486486488
7,0.31681198791581566,0.963963963963964,0.9954954954954955,0.8018018018018018,13.467837837837836,58.9358108108108,11.09009009009009,13.697747747747748,24.333333333333332,0.31912348175295846,0.972972972972973,0.9954954954954955,0.7882882882882883,13.288873873873875,59.209324324324314,10.91081081081081,13.43918918918919,23.763513513513512
8,0.3163596026879753,0.972972972972973,1.0,0.8558558558558559,13.273963963963963,59.22459459459459,10.914414414414415,13.495495495495495,23.786036036036037,0.318326353318452,0.9684684684684685,0.9954954954954955,0.7972972972972973,13.351216216216216,58.8777027027027,10.981081081081081,13.518468468468468,23.864864864864863
9,0.315773711788434,0.972972972972973,1.0,0.8558558558558559,13.242207207207207,59.22301801801801,10.905855855855856,13.473423423423421,23.75,0.3176283848191464,0.963963963963964,0.9954954954954955,0.8198198198198199,13.311621621621622,59.02103603603603,10.935585585585585,13.46891891891892,23.76126126126126
10,0.31550473052675526,0.9774774774774775,1.0,0.8198198198198199,13.27671171171171,59.165135135135124,10.90945945945946,13.485135135135135,23.73198198198198,0.31697367661097864,0.9684684684684685,0.990990990990991,0.7792792792792792,13.31490990990991,58.86626126126126,10.958558558558558,13.50945945945946,23.763513513513512
11,0.31495946225399335,0.9774774774774775,1.0,0.8468468468468469,13.355675675675675,59.20923423423423,10.992792792792793,13.607657657657658,24.10135135135135,0.3160017610519579,0.9774774774774775,0.9954954954954955,0.8288288288288288,13.280225225225225,59.14923423423423,10.915765765765766,13.459009009009007,23.74774774774775
12,0.314648579349972,0.9774774774774775,0.990990990990991,0.8648648648648648,13.242252252252252,59.27936936936936,10.892792792792791,13.468468468468469,23.73198198198198,0.3155840820819653,0.972972972972973,0.9954954954954955,0.8423423423423424,13.29864864864865,59.30459459459459,10.91036036036036,13.468918918918918,23.81981981981982
13,0.3145541352851834,0.972972972972973,1.0,0.8963963963963963,13.246351351351352,59.16581081081081,10.8990990990991,13.444594594594594,23.693693693693692,0.3152971261122555,0.972972972972973,0.9954954954954955,0.8513513513513513,13.342522522522522,59.00211711711711,10.97972972972973,13.551801801801801,23.93018018018018
14,0.31440973841585756,0.972972972972973,1.0,0.8558558558558559,13.286936936936938,58.97378378378379,10.945045045045045,13.498198198198198,23.77027027027027,0.3152258004061875,0.9819819819819819,0.9954954954954955,0.8828828828828829,13.263018018018016,59.29162162162162,10.878378378378379,13.440540540540539,23.68243243243243
15,0.31321679874762676,0.9774774774774775,1.0,0.9054054054054055,13.2509009009009,59.24585585585585,10.896396396396396,13.454054054054053,23.72747747747748,0.31462179761820647,0.9684684684684685,0.9954954954954955,0.8063063063063063,13.261216216216216,59.19324324324323,10.914864864864866,13.449099099099099,23.77927927927928
