,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_separate_readability_init_Lhypernet,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++,small_original_hyperformer++
,SARI,LINGUISTIC_SENTENCE_ACCEPTABILITY_PERCENTAGE,CORRECT_PARAPHRASE_PERCENTAGE,SRC_PRED_EXACT_COPY,PRED_ONLY_GFI,PRED_ONLY_FRE,PRED_ONLY_FKGL,PRED_ONLY_ARI,PRED_ONLY_ASL,SARI,LINGUISTIC_SENTENCE_ACCEPTABILITY_PERCENTAGE,CORRECT_PARAPHRASE_PERCENTAGE,SRC_PRED_EXACT_COPY,PRED_ONLY_GFI,PRED_ONLY_FRE,PRED_ONLY_FKGL,PRED_ONLY_ARI,PRED_ONLY_ASL
0,0.5545409235692746,0.9640718562874252,0.9520958083832335,0.3532934131736527,10.819461077844311,69.18772455089821,8.466467065868263,10.353892215568862,19.525149700598803,0.494032919045699,0.9401197604790419,0.9461077844311377,0.40718562874251496,10.895928143712574,68.80604790419162,8.549101796407188,10.517964071856287,19.651497005988023
1,0.5524111090324978,0.9700598802395209,0.9461077844311377,0.3233532934131737,10.804191616766468,69.17766467065869,8.44491017964072,10.316167664670658,19.435329341317363,0.4888552563876045,0.9520958083832335,0.9520958083832335,0.40119760479041916,10.908802395209579,68.86904191616766,8.537724550898204,10.512574850299401,19.639520958083832
2,0.5512559385024712,0.9700598802395209,0.9461077844311377,0.33532934131736525,10.836107784431139,69.14305389221556,8.470658682634733,10.359281437125748,19.519161676646707,0.4862329355986735,0.9700598802395209,0.9760479041916167,0.40718562874251496,10.949820359281436,68.4982634730539,8.605389221556887,10.5437125748503,19.70538922155689
3,0.5502867506006484,0.9640718562874252,0.9520958083832335,0.3473053892215569,10.859341317365269,69.00748502994013,8.510778443113773,10.4,19.602994011976048,0.48534803589168324,0.9520958083832335,0.9281437125748504,0.3892215568862275,10.875269461077846,68.90526946107785,8.48802395209581,10.388622754491019,19.453892215568864
4,0.5498613611969686,0.9640718562874252,0.9461077844311377,0.33532934131736525,10.851137724550897,69.1491616766467,8.467664670658683,10.401197604790418,19.51317365269461,0.48511506469199905,0.9520958083832335,0.9401197604790419,0.40718562874251496,10.863952095808381,69.03209580838323,8.525149700598805,10.502994011976048,19.678443113772456
5,0.5484065874204347,0.9700598802395209,0.9461077844311377,0.3592814371257485,10.823413173652693,69.25467065868264,8.441317365269462,10.339520958083831,19.459281437125746,0.484961711036818,0.9580838323353293,0.9281437125748504,0.3832335329341317,10.88053892215569,68.75131736526947,8.570059880239523,10.537724550898202,19.70538922155689
6,0.5473706346857737,0.9640718562874252,0.9520958083832335,0.37125748502994016,10.827305389221555,69.0337125748503,8.476047904191619,10.362275449101796,19.477245508982033,0.48308382984135106,0.9580838323353293,0.9401197604790419,0.39520958083832336,10.892514970059878,69.0002994011976,8.525149700598805,10.519161676646709,19.659880239520955
7,0.5443863591640294,0.9640718562874252,0.9520958083832335,0.3532934131736527,10.781257485029938,69.12688622754492,8.451497005988026,10.292215568862277,19.435329341317363,0.4829269867361199,0.9520958083832335,0.9341317365269461,0.3832335329341317,10.810838323353295,69.12395209580838,8.453293413173654,10.432335329341317,19.438323353293413
8,0.5420929453959642,0.9640718562874252,0.9401197604790419,0.3532934131736527,10.800299401197602,69.37011976047906,8.432934131736529,10.336526946107783,19.49520958083832,0.48203657691402585,0.9580838323353293,0.9281437125748504,0.37125748502994016,10.812455089820359,69.09880239520957,8.460479041916168,10.37125748502994,19.462874251497006
9,0.541661297056044,0.9461077844311377,0.9401197604790419,0.32934131736526945,10.771017964071858,69.24958083832335,8.441317365269462,10.354491017964072,19.464071856287426,0.4808565870984788,0.9580838323353293,0.9161676646706587,0.37125748502994016,10.713652694610778,69.31748502994012,8.414970059880241,10.320958083832334,19.397005988023952
10,0.5416239765728224,0.9640718562874252,0.9520958083832335,0.3652694610778443,10.80365269461078,68.96718562874251,8.476047904191617,10.338922155688623,19.44311377245509,0.47971705829971656,0.9640718562874252,0.9401197604790419,0.4191616766467066,10.893473053892214,68.83862275449101,8.549101796407186,10.544910179640718,19.669461077844314
11,0.5389722579898892,0.9580838323353293,0.9580838323353293,0.3592814371257485,10.794550898203592,68.92137724550899,8.492814371257486,10.402994011976048,19.48802395209581,0.47890982750703603,0.9580838323353293,0.9461077844311377,0.40718562874251496,10.852395209580838,68.92167664670659,8.505389221556888,10.493413173652694,19.537724550898204
12,0.5382598473042607,0.9520958083832335,0.9640718562874252,0.3652694610778443,10.771676646706586,69.08437125748503,8.470059880239523,10.401796407185628,19.477245508982033,0.47875287055851734,0.9640718562874252,0.9461077844311377,0.437125748502994,10.9551497005988,68.58796407185629,8.597005988023954,10.592215568862276,19.716766467065867
13,0.5378343886265943,0.9520958083832335,0.9520958083832335,0.3592814371257485,10.844550898203593,69.02754491017964,8.479041916167667,10.426946107784433,19.48323353293413,0.47691991576244797,0.9640718562874252,0.9461077844311377,0.40718562874251496,10.855928143712573,68.90652694610777,8.511976047904195,10.483832335329343,19.552694610778445
14,0.5354266412568851,0.9640718562874252,0.9520958083832335,0.37724550898203596,10.834491017964071,68.72377245508983,8.520359281437127,10.380239520958083,19.48323353293413,0.47499954709405023,0.9520958083832335,0.9401197604790419,0.437125748502994,10.864850299401196,68.82329341317366,8.518562874251497,10.482634730538921,19.534730538922158
